date,open,high,low,close,volume,R
2012-06-21 15:08:13,26.83,26.83,26.82,26.82,4710,0.0
2012-06-21 15:08:14,26.83,26.83,26.82,26.82,0,-0.00011
2012-06-21 15:08:15,26.83,26.83,26.82,26.82,0,-0.00022
2012-06-21 15:08:16,26.83,26.83,26.82,26.82,0,-0.0003
2012-06-21 15:08:17,26.82,26.83,26.82,26.83,13176,-0.0003
2012-06-21 15:08:18,26.82,26.83,26.82,26.83,0,-0.00015
2012-06-21 15:08:19,26.82,26.83,26.82,26.83,0,0.0
2012-06-21 15:08:20,26.82,26.83,26.82,26.83,0,0.00011
2012-06-21 15:08:21,26.82,26.83,26.82,26.83,0,0.00026
2012-06-21 15:08:22,26.83,26.83,26.83,26.83,100,0.00026
2012-06-21 15:08:23,26.83,26.83,26.83,26.83,0,0.00019
2012-06-21 15:08:24,26.825,26.825,26.825,26.825,100,0.00015
2012-06-21 15:08:25,26.83,26.83,26.83,26.83,100,0.00011
2012-06-21 15:08:26,26.83,26.83,26.83,26.83,3500,7e-05
2012-06-21 15:08:27,26.83,26.83,26.83,26.83,0,0.00011
2012-06-21 15:08:28,26.83,26.83,26.83,26.83,0,0.00015
2012-06-21 15:08:29,26.83,26.83,26.83,26.83,0,0.00015
2012-06-21 15:08:30,26.835,26.835,26.835,26.835,100,0.00015
2012-06-21 15:08:31,26.835,26.835,26.835,26.835,0,0.00011
2012-06-21 15:08:32,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:08:33,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:08:34,26.835,26.835,26.835,26.835,0,-0.00011
2012-06-21 15:08:35,26.835,26.835,26.835,26.835,0,-0.00015
2012-06-21 15:08:36,26.83,26.83,26.83,26.83,100,-0.00015
2012-06-21 15:08:37,26.83,26.83,26.83,26.83,0,-7e-05
2012-06-21 15:08:38,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:08:39,26.83,26.83,26.83,26.83,0,7e-05
2012-06-21 15:08:40,26.83,26.83,26.83,26.83,0,0.00015
2012-06-21 15:08:41,26.835,26.835,26.835,26.835,100,0.00015
2012-06-21 15:08:42,26.835,26.835,26.835,26.835,0,0.00011
2012-06-21 15:08:43,26.835,26.835,26.835,26.835,0,7e-05
2012-06-21 15:08:44,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:08:45,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:46,26.835,26.835,26.835,26.835,100,0.0
2012-06-21 15:08:47,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:48,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:49,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:50,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:51,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:52,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:08:53,26.835,26.84,26.835,26.84,2100,0.0
2012-06-21 15:08:54,26.835,26.84,26.835,26.84,0,0.0
2012-06-21 15:08:55,26.835,26.84,26.835,26.84,0,0.0
2012-06-21 15:08:56,26.835,26.84,26.835,26.84,0,-4e-05
2012-06-21 15:08:57,26.835,26.84,26.835,26.84,0,-7e-05
2012-06-21 15:08:58,26.835,26.84,26.835,26.84,0,-0.00011
2012-06-21 15:08:59,26.835,26.84,26.835,26.84,0,-0.00015
2012-06-21 15:09:00,26.83,26.83,26.83,26.83,109,-0.00015
2012-06-21 15:09:01,26.83,26.83,26.83,26.83,0,-0.00011
2012-06-21 15:09:02,26.83,26.83,26.83,26.83,0,-7e-05
2012-06-21 15:09:03,26.83,26.83,26.83,26.83,0,-4e-05
2012-06-21 15:09:04,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:05,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:06,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:07,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:08,26.83,26.83,26.83,26.83,100,0.0
2012-06-21 15:09:09,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:10,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:11,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:09:12,26.83,26.83,26.83,26.83,0,4e-05
2012-06-21 15:09:13,26.83,26.83,26.83,26.83,0,7e-05
2012-06-21 15:09:14,26.83,26.83,26.83,26.83,0,0.00011
2012-06-21 15:09:15,26.83,26.83,26.83,26.83,0,0.00015
2012-06-21 15:09:16,26.835,26.835,26.835,26.835,100,0.00015
2012-06-21 15:09:17,26.835,26.835,26.835,26.835,0,0.00011
2012-06-21 15:09:18,26.835,26.835,26.835,26.835,0,7e-05
2012-06-21 15:09:19,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:09:20,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:21,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:22,26.835,26.835,26.835,26.835,100,0.0
2012-06-21 15:09:23,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:24,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:25,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:26,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:27,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:28,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:29,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:30,26.835,26.835,26.835,26.835,19,0.0
2012-06-21 15:09:31,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:32,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:33,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:34,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:35,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:36,26.835,26.835,26.835,26.835,100,0.0
2012-06-21 15:09:37,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:38,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:39,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:09:40,26.835,26.835,26.835,26.835,0,-7e-05
2012-06-21 15:09:41,26.835,26.835,26.835,26.835,0,-7e-05
2012-06-21 15:09:42,26.835,26.835,26.835,26.835,0,-7e-05
2012-06-21 15:09:43,26.83,26.83,26.83,26.83,200,-4e-05
2012-06-21 15:09:44,26.83,26.83,26.83,26.83,0,4e-05
2012-06-21 15:09:45,26.835,26.835,26.835,26.835,500,7e-05
2012-06-21 15:09:46,26.835,26.835,26.835,26.835,0,7e-05
2012-06-21 15:09:47,26.835,26.835,26.835,26.835,0,7e-05
2012-06-21 15:09:48,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:09:49,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:50,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:51,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:52,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:09:53,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:09:54,26.835,26.835,26.835,26.835,0,7e-05
2012-06-21 15:09:55,26.835,26.835,26.835,26.835,0,0.00011
2012-06-21 15:09:56,26.835,26.835,26.835,26.835,0,0.00015
2012-06-21 15:09:57,26.84,26.84,26.84,26.84,100,0.00015
2012-06-21 15:09:58,26.84,26.84,26.84,26.84,0,0.00011
2012-06-21 15:09:59,26.84,26.84,26.84,26.84,0,7e-05
2012-06-21 15:10:00,26.84,26.84,26.84,26.84,0,4e-05
2012-06-21 15:10:01,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:02,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:03,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:04,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:05,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:06,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:07,26.84,26.84,26.84,26.84,0,0.0
2012-06-21 15:10:08,26.84,26.84,26.84,26.84,0,-4e-05
2012-06-21 15:10:09,26.84,26.84,26.84,26.84,0,-7e-05
2012-06-21 15:10:10,26.84,26.84,26.84,26.84,0,-0.00015
2012-06-21 15:10:11,26.84,26.84,26.84,26.84,0,-0.00022
2012-06-21 15:10:12,26.835,26.835,26.835,26.835,100,-0.00022
2012-06-21 15:10:13,26.835,26.835,26.835,26.835,0,-0.00019
2012-06-21 15:10:14,26.83,26.83,26.83,26.83,300,-0.00011
2012-06-21 15:10:15,26.83,26.83,26.83,26.83,0,0.0
2012-06-21 15:10:16,26.835,26.835,26.83,26.835,300,7e-05
2012-06-21 15:10:17,26.835,26.835,26.83,26.835,0,7e-05
2012-06-21 15:10:18,26.835,26.835,26.83,26.835,0,7e-05
2012-06-21 15:10:19,26.835,26.835,26.83,26.835,0,4e-05
2012-06-21 15:10:20,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:21,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:22,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:23,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:24,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:25,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:26,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:27,26.835,26.835,26.83,26.835,0,0.0
2012-06-21 15:10:28,26.835,26.835,26.83,26.835,0,-4e-05
2012-06-21 15:10:29,26.835,26.835,26.83,26.835,0,-7e-05
2012-06-21 15:10:30,26.835,26.835,26.83,26.835,0,-0.00011
2012-06-21 15:10:31,26.835,26.835,26.83,26.835,0,-0.00015
2012-06-21 15:10:32,26.83,26.83,26.83,26.83,100,-0.00011
2012-06-21 15:10:33,26.83,26.83,26.83,26.83,0,-4e-05
2012-06-21 15:10:34,26.83,26.83,26.83,26.83,0,4e-05
2012-06-21 15:10:35,26.83,26.83,26.83,26.83,0,0.00011
2012-06-21 15:10:36,26.835,26.835,26.835,26.835,100,0.00015
2012-06-21 15:10:37,26.835,26.835,26.835,26.835,0,0.00011
2012-06-21 15:10:38,26.835,26.835,26.835,26.835,0,7e-05
2012-06-21 15:10:39,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:10:40,26.835,26.835,26.835,26.835,0,0.0
2012-06-21 15:10:41,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:10:42,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:10:43,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:10:44,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:10:45,26.83,26.83,26.83,26.83,1380,0.0
2012-06-21 15:10:46,26.835,26.835,26.835,26.835,100,4e-05
2012-06-21 15:10:47,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:10:48,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:10:49,26.835,26.835,26.835,26.835,0,4e-05
2012-06-21 15:10:50,26.835,26.835,26.835,26.835,0,-4e-05
2012-06-21 15:10:51,26.835,26.835,26.835,26.835,0,-7e-05
2012-06-21 15:10:52,26.835,26.835,26.835,26.835,0,-0.00011
2012-06-21 15:10:53,26.835,26.835,26.835,26.835,0,-0.00015
2012-06-21 15:10:54,26.83,26.83,26.83,26.83,9,-0.00015
2012-06-21 15:10:55,26.83,26.83,26.83,26.83,0,-0.00011
2012-06-21 15:10:56,26.83,26.84,26.83,26.84,45391,-0.00015
2012-06-21 15:10:57,26.83,26.84,26.83,26.84,0,-0.00019
2012-06-21 15:10:58,26.83,26.84,26.83,26.84,0,-0.00022
2012-06-21 15:10:59,26.83,26.84,26.83,26.84,0,-0.0003
2012-06-21 15:11:00,26.82,26.82,26.82,26.82,100,-0.0003
2012-06-21 15:11:01,26.82,26.82,26.82,26.82,100,-0.00019
2012-06-21 15:11:02,26.82,26.82,26.82,26.82,0,-0.00011
2012-06-21 15:11:03,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:04,26.82,26.82,26.82,26.82,994,0.00011
2012-06-21 15:11:05,26.825,26.825,26.825,26.825,4,7e-05
2012-06-21 15:11:06,26.82,26.82,26.82,26.82,9500,4e-05
2012-06-21 15:11:07,26.825,26.825,26.82,26.82,900,0.0
2012-06-21 15:11:08,26.825,26.825,26.82,26.82,0,-7e-05
2012-06-21 15:11:09,26.82,26.82,26.82,26.82,1500,-0.00011
2012-06-21 15:11:10,26.82,26.82,26.82,26.82,600,-7e-05
2012-06-21 15:11:11,26.82,26.82,26.82,26.82,0,-7e-05
2012-06-21 15:11:12,26.82,26.82,26.82,26.82,200,-4e-05
2012-06-21 15:11:13,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:14,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:15,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:16,26.82,26.82,26.82,26.82,100,0.0
2012-06-21 15:11:17,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:18,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:19,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:20,26.82,26.82,26.82,26.82,100,0.0
2012-06-21 15:11:21,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:22,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:23,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:24,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:25,26.82,26.82,26.82,26.82,100,0.0
2012-06-21 15:11:26,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:27,26.82,26.82,26.82,26.82,100,0.0
2012-06-21 15:11:28,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:29,26.82,26.82,26.82,26.82,100,0.0
2012-06-21 15:11:30,26.82,26.82,26.82,26.82,0,0.0
2012-06-21 15:11:31,26.82,26.82,26.82,26.82,100,0.0
2012-06-21 15:11:32,26.82,26.825,26.82,26.825,200,0.0
2012-06-21 15:11:33,26.82,26.825,26.82,26.825,0,0.0
2012-06-21 15:11:34,26.82,26.83,26.81,26.815,19712,0.0
2012-06-21 15:11:35,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:36,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:37,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:38,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:39,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:40,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:41,26.82,26.83,26.81,26.815,0,0.0
2012-06-21 15:11:42,26.82,26.83,26.81,26.815,0,-4e-05
2012-06-21 15:11:43,26.82,26.83,26.81,26.815,0,-7e-05
2012-06-21 15:11:44,26.82,26.83,26.81,26.815,0,-0.00011
2012-06-21 15:11:45,26.82,26.83,26.81,26.815,0,-0.00015
2012-06-21 15:11:46,26.815,26.815,26.815,26.815,100,-0.00019
2012-06-21 15:11:47,26.815,26.815,26.815,26.815,0,-0.00015
2012-06-21 15:11:48,26.815,26.815,26.815,26.815,0,-0.00011
2012-06-21 15:11:49,26.815,26.815,26.815,26.815,0,-7e-05
2012-06-21 15:11:50,26.81,26.81,26.81,26.81,200,0.0
2012-06-21 15:11:51,26.815,26.815,26.81,26.81,3250,4e-05
2012-06-21 15:11:52,26.815,26.815,26.81,26.81,0,4e-05
2012-06-21 15:11:53,26.815,26.815,26.81,26.81,0,4e-05
2012-06-21 15:11:54,26.815,26.815,26.81,26.81,0,4e-05
2012-06-21 15:11:55,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:11:56,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:11:57,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:11:58,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:11:59,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:00,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:01,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:02,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:03,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:04,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:05,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:06,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:07,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:08,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:09,26.815,26.815,26.81,26.81,0,0.0
2012-06-21 15:12:10,26.815,26.815,26.81,26.81,0,-0.00011
2012-06-21 15:12:11,26.815,26.815,26.81,26.81,0,-0.0003
2012-06-21 15:12:12,26.815,26.815,26.81,26.81,0,-0.00045
2012-06-21 15:12:13,26.815,26.815,26.81,26.81,0,-0.0006
2012-06-21 15:12:14,26.8,26.8,26.8,26.8,26273,-0.00063
2012-06-21 15:12:15,26.79,26.79,26.79,26.79,1195,-0.00048
2012-06-21 15:12:16,26.795,26.795,26.795,26.795,100,-0.0003
2012-06-21 15:12:17,26.795,26.795,26.795,26.795,0,-0.00015
2012-06-21 15:12:18,26.795,26.795,26.795,26.795,0,0.0
2012-06-21 15:12:19,26.795,26.795,26.795,26.795,0,4e-05
2012-06-21 15:12:20,26.795,26.795,26.795,26.795,0,-0.0
2012-06-21 15:12:21,26.795,26.795,26.795,26.795,0,0.0
2012-06-21 15:12:22,26.795,26.795,26.795,26.795,0,0.0
2012-06-21 15:12:23,26.795,26.795,26.795,26.795,0,0.0
2012-06-21 15:12:24,26.795,26.795,26.795,26.795,0,0.0
2012-06-21 15:12:25,26.795,26.795,26.795,26.795,0,0.0
2012-06-21 15:12:26,26.795,26.795,26.795,26.795,0,-4e-05
2012-06-21 15:12:27,26.795,26.795,26.795,26.795,0,-7e-05
2012-06-21 15:12:28,26.795,26.795,26.795,26.795,0,-0.00011
2012-06-21 15:12:29,26.795,26.795,26.795,26.795,0,-0.00015
2012-06-21 15:12:30,26.79,26.79,26.79,26.79,742,-0.00015
2012-06-21 15:12:31,26.79,26.79,26.79,26.79,0,-0.00011
2012-06-21 15:12:32,26.79,26.79,26.79,26.79,1396,-7e-05
2012-06-21 15:12:33,26.79,26.79,26.79,26.79,0,-4e-05
2012-06-21 15:12:34,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:35,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:36,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:37,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:38,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:39,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:40,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:41,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:42,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:43,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:44,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:45,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:46,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:47,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:48,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:49,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:50,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:51,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:52,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:53,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:54,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:12:55,26.79,26.79,26.79,26.79,0,-7e-05
2012-06-21 15:12:56,26.79,26.79,26.79,26.79,0,-0.00015
2012-06-21 15:12:57,26.79,26.79,26.79,26.79,0,-0.00022
2012-06-21 15:12:58,26.79,26.79,26.79,26.79,0,-0.0003
2012-06-21 15:12:59,26.78,26.78,26.78,26.78,5165,-0.0003
2012-06-21 15:13:00,26.78,26.78,26.78,26.78,0,-0.00022
2012-06-21 15:13:01,26.78,26.78,26.78,26.78,0,-0.00015
2012-06-21 15:13:02,26.78,26.78,26.78,26.78,0,-7e-05
2012-06-21 15:13:03,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:04,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:05,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:06,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:07,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:08,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:09,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:10,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:11,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:12,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:13,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:14,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:15,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:16,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:17,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:18,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:19,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:20,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:21,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:22,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:23,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:24,26.78,26.78,26.78,26.78,0,0.0
2012-06-21 15:13:25,26.78,26.78,26.78,26.78,0,7e-05
2012-06-21 15:13:26,26.78,26.78,26.78,26.78,0,0.00015
2012-06-21 15:13:27,26.78,26.78,26.78,26.78,0,0.00022
2012-06-21 15:13:28,26.78,26.78,26.78,26.78,0,0.0003
2012-06-21 15:13:29,26.79,26.79,26.79,26.79,13114,0.0003
2012-06-21 15:13:30,26.79,26.79,26.79,26.79,0,0.00022
2012-06-21 15:13:31,26.79,26.79,26.79,26.79,0,0.00015
2012-06-21 15:13:32,26.79,26.79,26.79,26.79,0,7e-05
2012-06-21 15:13:33,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:34,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:35,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:36,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:37,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:38,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:39,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:40,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:41,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:42,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:43,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:44,26.79,26.79,26.79,26.79,0,0.0
2012-06-21 15:13:45,26.79,26.79,26.79,26.79,0,4e-05
2012-06-21 15:13:46,26.79,26.79,26.79,26.79,0,7e-05
2012-06-21 15:13:47,26.79,26.79,26.79,26.79,0,0.00011
2012-06-21 15:13:48,26.79,26.79,26.79,26.79,0,0.00015
2012-06-21 15:13:49,26.795,26.795,26.795,26.795,100,0.00019
2012-06-21 15:13:50,26.795,26.795,26.795,26.795,0,0.00015
2012-06-21 15:13:51,26.795,26.795,26.795,26.795,0,0.00011
2012-06-21 15:13:52,26.795,26.795,26.795,26.795,0,7e-05
2012-06-21 15:13:53,26.8,26.8,26.8,26.8,8020,0.0
2012-06-21 15:13:54,26.795,26.8,26.795,26.8,311,-4e-05
2012-06-21 15:13:55,26.795,26.8,26.795,26.8,0,-4e-05
2012-06-21 15:13:56,26.795,26.8,26.795,26.8,0,-4e-05
2012-06-21 15:13:57,26.795,26.8,26.795,26.8,0,-4e-05
2012-06-21 15:13:58,26.795,26.8,26.795,26.8,0,4e-05
2012-06-21 15:13:59,26.795,26.8,26.795,26.8,0,7e-05
2012-06-21 15:14:00,26.795,26.8,26.795,26.8,0,0.00015
2012-06-21 15:14:01,26.795,26.8,26.795,26.8,0,0.00022
2012-06-21 15:14:02,26.8,26.8,26.8,26.8,104,0.00026
2012-06-21 15:14:03,26.8,26.8,26.8,26.8,0,0.00026
2012-06-21 15:14:04,26.805,26.805,26.805,26.805,100,0.00022
2012-06-21 15:14:05,26.805,26.805,26.805,26.805,0,0.00015
2012-06-21 15:14:06,26.805,26.805,26.805,26.805,0,7e-05
2012-06-21 15:14:07,26.805,26.805,26.805,26.805,0,4e-05
2012-06-21 15:14:08,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:09,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:10,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:11,26.805,26.805,26.805,26.805,100,0.0
2012-06-21 15:14:12,26.805,26.805,26.805,26.805,100,0.0
2012-06-21 15:14:13,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:14,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:15,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:16,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:17,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:18,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:19,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:20,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:21,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:22,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:23,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:24,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:25,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:26,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:27,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:28,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:29,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:30,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:31,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:32,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:33,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:34,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:35,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:36,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:37,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:38,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:39,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:40,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:41,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:42,26.805,26.805,26.805,26.805,0,0.0
2012-06-21 15:14:43,26.805,26.805,26.805,26.805,0,0.0
